timestamp,Close,Direction,SP_Returns,Predicted_Signal,Strategy_Returns,short,long,AbsPriceOs,Trades,Position,PNL
2020-07-01 10:45:00,3074.35,-1.0,-0.001611507866637117,-1.0,-0.001611507866637117,3083.518427200449,3083.8211813537373,-0.3027541532883333,0,0,0.0
2020-07-01 11:00:00,3069.275,-1.0,-0.0016521194423000393,-1.0,0.0016521194423000393,3082.6171063616657,3083.5742235590697,-0.9571171974039316,0,0,0.0
2020-07-01 11:15:00,3071.1583333333333,1.0,0.0006134203533048725,-1.0,-0.0006134203533048725,3081.8212630683865,3083.34287002597,-1.5216069575835718,0,0,0.0
2020-07-01 11:30:00,3065.7083333333335,-1.0,-0.0017761511627318808,1.0,0.0017761511627318808,3080.48018743167,3082.9490918508304,-2.4689044191604808,0,0,0.0
2020-07-01 11:45:00,3067.883333333333,1.0,0.0007092092885754298,-1.0,0.0007092092885754298,3079.3275087818106,3082.579224513868,-3.251715732057619,0,0,0.0
2020-07-01 12:00:00,3069.8416666666667,1.0,0.0006381300562629268,1.0,-0.0006381300562629268,3078.4114632676833,3082.2492076307417,-3.837744363058391,0,0,0.0
2020-07-01 12:15:00,3073.625,1.0,0.001231660890139953,1.0,0.001231660890139953,3077.945463341658,3082.023939814213,-4.078476472554939,0,0,0.0
2020-07-01 12:30:00,3080.3333333333335,1.0,0.0021801694542304293,1.0,0.0021801694542304293,3078.1717922851603,3081.9809484945654,-3.809156209405046,0,0,0.0
2020-07-01 12:45:00,3087.108333333333,1.0,0.002197022068909766,1.0,0.002197022068909766,3079.0181139652077,3082.111226396255,-3.0931124310473024,0,0,0.0
2020-07-01 13:00:00,3097.375,1.0,0.003320140275066234,1.0,0.003320140275066234,3080.90584411209,3082.53235199757,-1.6265078854798958,0,0,0.0
2020-07-01 13:15:00,3093.525,-1.0,-0.001243761164389777,1.0,-0.001243761164389777,3082.264670096529,3082.849925813739,-0.5852557172102024,0,0,0.0
2020-07-01 13:30:00,3102.9,1.0,0.003025940652350793,-1.0,0.003025940652350793,3084.7853716741747,3083.5070309003304,1.2783407738443202,0,0,0.0
2020-07-01 13:45:00,3099.275,-1.0,-0.0011689448984514381,1.0,0.0011689448984514381,3086.676034015221,3084.059033746465,2.6170002687558735,0,0,0.0
2020-07-01 14:00:00,3104.8166666666666,1.0,0.0017864559191664664,-1.0,0.0017864559191664664,3089.2637959326426,3084.8534690666133,4.410326866029209,0,0,0.0
2020-07-01 14:15:00,3105.975,1.0,0.0003730066661163716,1.0,-0.0003730066661163716,3091.836471810033,3085.725860824475,6.1106109855577415,0,0,0.0
2020-07-01 14:30:00,3106.875,1.0,0.00028972211023778376,-1.0,0.00028972211023778376,3094.322274236119,3086.6637743458905,7.658499890228541,0,0,0.0
2020-07-01 14:45:00,3100.9583333333335,-1.0,-0.0019061943646108326,1.0,0.0019061943646108326,3095.451786058757,3087.31654425386,8.135241804897305,0,0,0.0
2020-07-01 15:00:00,3102.6916666666666,1.0,0.0005588108221574009,-1.0,0.0005588108221574009,3096.7234057174974,3088.0410690270573,8.682336690440025,0,0,0.0
2020-07-01 15:15:00,3097.758333333333,-1.0,-0.0015912826889470752,1.0,0.0015912826889470752,3096.907304539235,3088.5043258398673,8.40297869936785,0,0,0.0
2020-07-01 15:30:00,3094.725,-1.0,-0.0009796824351922676,-1.0,-0.0009796824351922676,3096.5207874889857,3088.799922540632,7.720864948353665,0,0,0.0
2020-07-01 15:45:00,3101.508333333333,1.0,0.00218950309916181,-1.0,-0.00218950309916181,3097.398189953416,3089.3997302209264,7.998459732489664,0,0,0.0
2020-07-01 16:00:00,3102.2916666666665,1.0,0.00025253339485360596,1.0,-0.00025253339485360596,3098.226671626813,3089.985318484966,8.241353141847412,0,0,0.0
2020-07-01 16:15:00,3107.858333333333,1.0,0.001792764476738089,-1.0,0.001792764476738089,3099.81498504325,3090.7760729057577,9.038912137492389,0,0,0.0
2020-07-01 16:30:00,3110.6916666666666,1.0,0.0009112521502265957,1.0,-0.0009112521502265957,3101.4708838906204,3091.589539035493,9.881344855127281,-1,-10,0.0
2020-07-01 16:45:00,3106.5416666666665,-1.0,-0.001334999152791083,1.0,-0.001334999152791083,3102.150788167745,3092.127418037866,10.023370129878913,0,-10,41.50000000000091
2020-07-01 17:00:00,3104.175,-1.0,-0.000762123570673045,-1.0,-0.000762123570673045,3102.375618424863,3092.4864288399413,9.88918958492195,-1,-20,65.16666666666424
2020-07-01 17:15:00,3105.8333333333335,1.0,0.0005340841054434744,-1.0,-0.0005340841054434744,3102.6759553027064,3092.7974635524947,9.878491750211651,0,-20,31.99999999999818
2020-07-01 17:30:00,3106.8416666666667,1.0,0.00032460521182493373,1.0,-0.00032460521182493373,3102.95638187873,3093.051114170367,9.905267708363226,0,-20,11.83333333333394
2020-07-01 17:45:00,3104.8083333333334,-1.0,-0.0006546838298870816,1.0,-0.0006546838298870816,3103.055232084678,3093.219482895102,9.83574918957629,0,-20,52.5
2020-07-01 18:00:00,3108.991666666667,1.0,0.0013464655976550292,-1.0,0.0013464655976550292,3103.3723022198005,3093.445494275831,9.92680794396938,-1,-30,-31.166666666676974
2020-07-01 18:15:00,3108.5416666666665,-1.0,-0.00014475193832040533,1.0,0.00014475193832040533,3103.616755911422,3093.637023532712,9.979732378709741,0,-30,-17.66666666666879
2020-07-01 18:30:00,3106.008333333333,-1.0,-0.0008152910423630655,-1.0,-0.0008152910423630655,3103.7300512709226,3093.7942596054972,9.935791665425313,-1,-40,58.33333333332121
2020-07-01 18:45:00,3105.725,-1.0,-9.122520827136074e-05,-1.0,9.122520827136074e-05,3103.82043764987,3093.9392861414476,9.88115150842259,0,-40,69.66666666665333
2020-07-01 19:00:00,3110.175,1.0,0.0014318122106986445,1.0,-0.0014318122106986445,3104.1227872916174,3094.1465406706516,9.976246620965867,-1,-50,-108.33333333334849
2020-07-01 19:15:00,3112.475,1.0,0.0007392349255508568,1.0,0.0007392349255508568,3104.5532881502345,3094.399999406511,10.153288743723351,0,-50,-223.33333333333485
2020-07-01 19:30:00,3114.3416666666667,1.0,0.0005995573091390712,1.0,0.0005995573091390712,3105.1088557921507,3094.7036656253827,10.40519016676808,-1,-60,-316.666666666697
2020-07-01 19:45:00,3110.3083333333334,-1.0,-0.0012959231114372477,1.0,-0.0012959231114372477,3105.402405662364,3094.9400319159176,10.462373746446247,-1,-70,-74.66666666669425
2020-07-01 20:00:00,3103.475,-1.0,-0.0021994124099291752,-1.0,-0.0021994124099291752,3105.294190027608,3095.0685983535764,10.22559167403142,-1,-80,403.6666666666497
2020-07-01 20:15:00,3103.475,1.0,0.0,-1.0,-0.0,3105.200095972208,3095.1852532801727,10.014842692035472,1,-70,454.1249999999809
2020-07-01 20:30:00,3104.1,1.0,0.00020136687905081673,1.0,-0.00020136687905081673,3105.155071623684,3095.2831424623505,9.871929161333355,1,-60,448.3333333333121
2020-07-01 20:45:00,3101.991666666667,-1.0,-0.0006794399849954963,1.0,-0.0006794399849954963,3105.0270277059376,3095.3559942113125,9.671033494625135,0,-60,616.9999999999618
2020-07-01 22:00:00,3100.7,-1.0,-0.00041648585960813535,-1.0,-0.00041648585960813535,3104.8452634865284,3095.4162216602444,9.429041826283992,-1,-70,702.9537037036789
2020-07-01 22:15:00,3102.641666666667,1.0,0.0006260067023262347,1.0,-0.0006260067023262347,3104.749783281104,3095.5002168926603,9.249566388443782,1,-60,578.3055555554893
2020-07-01 22:30:00,3103.575,1.0,0.0003007736888665957,1.0,0.0003007736888665957,3104.6999106160915,3095.592186538255,9.107724077836338,-1,-70,482.0749999999816
2020-07-01 22:45:00,3104.075,1.0,0.00016109155673433865,1.0,0.00016109155673433865,3104.673151438977,3095.6896414195503,8.98351001942683,1,-60,463.7666666666337
2020-07-01 23:00:00,3105.2083333333335,1.0,0.00036504481598861546,1.0,0.00036504481598861546,3104.6959306548733,3095.7983398960705,8.897590758802835,1,-50,370.7916666666051
2020-07-01 23:15:00,3103.4166666666665,-1.0,-0.0005771541094531172,1.0,-0.0005771541094531172,3104.6406970800354,3095.8865892233275,8.754107856707833,0,-50,549.9583333333021
2020-07-01 23:30:00,3103.2166666666667,-1.0,-6.444717750443396e-05,-1.0,-6.444717750443396e-05,3104.578406828615,3095.972612941616,8.605793886998981,1,-40,610.2333333332899
2020-07-01 23:45:00,3103.5833333333335,1.0,0.00011814998617429119,1.0,-0.00011814998617429119,3104.5345464592788,3096.062614850597,8.471931608681643,1,-30,610.1749999999447
2020-07-02 00:00:00,3103.266666666667,-1.0,-0.00010203780240908434,1.0,-0.00010203780240908434,3104.479234247411,3096.1469344630727,8.332299784338375,1,-20,681.6166666666049
2020-07-02 00:15:00,3099.4583333333335,-1.0,-0.0012279550719639903,1.0,-0.0012279550719639903,3104.2505165689313,3096.1874049479907,8.063111620940617,-1,-30,1005.8257575756579
2020-07-02 00:30:00,3097.9583333333335,-1.0,-0.0004840726741381801,-1.0,-0.0004840726741381801,3103.9412846717637,3096.2107552633925,7.73052940837124,1,-20,1256.606060605941
2020-07-02 00:45:00,3098.491666666667,1.0,0.0001721415761121434,1.0,-0.0001721415761121434,3103.659847183033,3096.2423586141017,7.417488568931276,1,-10,1278.386363636223
2020-07-02 01:00:00,3096.7083333333335,-1.0,-0.0005757145475820586,1.0,-0.0005757145475820586,3103.2940092886283,3096.2489379260783,7.045071362550061,1,0,491.7499999999418
2020-07-02 01:15:00,3099.991666666667,1.0,0.0010597039200190529,-1.0,0.0010597039200190529,3103.1379348692235,3096.2963956361486,6.841539233074855,-1,-10,491.7499999999418
2020-07-02 01:30:00,3101.6,1.0,0.0005186840591378048,1.0,-0.0005186840591378048,3103.0837062421538,3096.346568698966,6.7371375431876,0,-10,475.6666666666106
2020-07-02 01:45:00,3103.516666666667,1.0,0.0006177697634339468,1.0,0.0006177697634339468,3103.0957383828636,3096.400028657734,6.6957097251297455,-1,-20,456.49999999993634
2020-07-02 02:00:00,3103.9,1.0,0.00012350816914825905,1.0,0.00012350816914825905,3103.1182381149606,3096.4563208855534,6.661917229407209,0,-20,448.8333333332721
2020-07-02 02:15:00,3105.9083333333333,1.0,0.00064682621283946,1.0,0.00064682621283946,3103.20077629645,3096.531339490661,6.669436805788791,-1,-30,408.66666666661695
2020-07-02 02:30:00,3106.7833333333333,1.0,0.00028168145233419965,1.0,0.00028168145233419965,3103.314160025755,3096.6183906960214,6.695769329733594,0,-30,382.41666666661695
2020-07-02 02:45:00,3107.5583333333334,1.0,0.00024942304288648497,1.0,0.00024942304288648497,3103.4607361312696,3096.719757077137,6.740979054132822,0,-30,359.1666666666142
2020-07-02 03:00:00,3109.025,1.0,0.0004718561998566264,1.0,0.0004718561998566264,3103.6723760743726,3096.845327957576,6.8270481167965045,-1,-40,315.1666666666133
2020-07-02 03:15:00,3109.625,1.0,0.0001929679277212333,1.0,0.0001929679277212333,3103.9214545186833,3096.9887963514116,6.932658167271711,0,-40,291.16666666661695
2020-07-02 03:30:00,3107.516666666667,-1.0,-0.0006782323862607615,1.0,-0.0006782323862607615,3104.077037150192,3097.1110286405765,6.966008509615676,0,-40,375.4999999999418
2020-07-02 03:45:00,3106.5,-1.0,-0.0003272172349301083,-1.0,-0.0003272172349301083,3104.1835595997068,3097.2217729022245,6.961786697482239,-1,-50,416.16666666662604
2020-07-02 04:00:00,3106.875,1.0,0.00012070734518852701,1.0,-0.00012070734518852701,3104.3036252280112,3097.3373083581478,6.966316869863476,0,-50,397.41666666662604
2020-07-02 04:15:00,3107.108333333333,1.0,7.509943973984456e-05,1.0,7.509943973984456e-05,3104.431150655865,3097.4565033673543,6.974647288510823,0,-50,385.74999999997
2020-07-02 04:30:00,3108.6,1.0,0.0004799667601207307,1.0,0.0004799667601207307,3104.6272741989055,3097.5971546976953,7.030119501210265,0,-50,311.1666666666306
2020-07-02 04:45:00,3107.825,-1.0,-0.0002493394528254997,1.0,-0.0002493394528254997,3104.780646472311,3097.728767644505,7.051878827806377,0,-50,349.91666666663514
2020-07-02 05:00:00,3106.3166666666666,-1.0,-0.00048545187537178404,-1.0,-0.00048545187537178404,3104.8545367202814,3097.839604949214,7.014931771067495,0,-50,425.33333333329574
2020-07-02 05:15:00,3106.4083333333333,1.0,2.95093269614596e-05,-1.0,-2.95093269614596e-05,3104.9262458435555,3097.9457025216993,6.980543321856203,0,-50,420.7499999999609
2020-07-02 05:30:00,3105.508333333333,-1.0,-0.00028976564065224023,1.0,0.00028976564065224023,3104.950641467641,3098.0307390253183,6.919902442322837,0,-50,465.74999999996544
2020-07-02 05:45:00,3106.758333333333,1.0,0.00040242960707935504,-1.0,0.00040242960707935504,3105.018470034159,3098.118599109263,6.899870924895822,0,-50,403.24999999996544
2020-07-02 06:00:00,3110.0916666666667,1.0,0.0010723545373500262,1.0,-0.0010723545373500262,3105.1697790378594,3098.214406130495,6.955372907364563,-1,-60,236.58333333327755
2020-07-02 06:15:00,3112.475,1.0,0.0007660290608521564,1.0,0.0007660290608521564,3105.377314613043,3098.3231001468052,7.054214466237681,-1,-70,93.58333333327573
2020-07-02 06:30:00,3113.6916666666666,1.0,0.00039082367925253323,1.0,0.00039082367925253323,3105.6224122981894,3098.444649594371,7.177762703818189,0,-70,8.416666666606943
2020-07-02 06:45:00,3115.008333333333,1.0,0.00042277415392566144,1.0,0.00042277415392566144,3105.9338868920054,3098.5921222463307,7.34176464567463,-1,-80,-83.75000000001455
2020-07-02 07:00:00,3114.5833333333335,-1.0,-0.00013644554038206295,1.0,-0.00013644554038206295,3106.2368522362303,3098.742400044661,7.494452191569508,0,-80,-49.75000000003638
2020-07-02 07:15:00,3113.9666666666667,-1.0,-0.00019801291430006403,-1.0,-0.00019801291430006403,3106.5207140250054,3098.892397218638,7.628316806367366,0,-80,-0.4166666666933452
2020-07-02 07:30:00,3114.2083333333335,1.0,7.760432768436926e-05,1.0,-7.760432768436926e-05,3106.816399932584,3099.0504459929625,7.76595393962134,0,-80,-19.75000000003638
2020-07-02 07:45:00,3120.491666666667,1.0,0.002015601539955906,1.0,0.002015601539955906,3107.4695431098694,3099.325191705375,8.1443514044945,-1,-90,-522.4166666667006
2020-07-02 08:00:00,3122.7166666666667,1.0,0.0007127745785194174,1.0,0.0007127745785194174,3108.3543046355044,3099.6893621907075,8.664942444796907,0,-90,-722.6666666666924
2020-07-02 08:15:00,3125.866666666667,1.0,0.001008228617208012,1.0,0.001008228617208012,3109.5832383883285,3100.182215297368,9.40102309096028,-1,-100,-1006.1666666666642
2020-07-02 08:30:00,3127.775,1.0,0.0006103110777005611,1.0,0.0006103110777005611,3111.057290718885,3100.782065080517,10.275225638367829,0,-100,-1196.9999999999945
2020-07-02 08:45:00,3126.75,-1.0,-0.0003277627027396653,1.0,-0.0003277627027396653,3112.425439413989,3101.389474627765,11.035964786223758,0,-100,-1094.4999999999854
2020-07-02 09:00:00,3122.7916666666665,-1.0,-0.0012667597317633336,-1.0,-0.0012667597317633336,3113.340042688458,3101.896090872688,11.443951815770106,0,-100,-698.666666666637
2020-07-02 09:15:00,3124.483333333333,1.0,0.0005415694708536056,-1.0,-0.0005415694708536056,3114.337837235372,3102.4387157619235,11.899121473448304,0,-100,-867.8333333332976
2020-07-02 09:30:00,3121.1833333333334,-1.0,-0.0010567327663194646,1.0,0.0010567327663194646,3114.9455547148277,3102.885175410896,12.060379303931768,0,-100,-537.8333333333248
2020-07-02 09:45:00,3120.6583333333333,-1.0,-0.00016821958302519328,-1.0,-0.00016821958302519328,3115.4402813985166,3103.298119609196,12.142161789320653,-1,-110,-485.3333333333658
2020-07-02 10:00:00,3120.4,-1.0,-8.2785104603449e-05,1.0,8.2785104603449e-05,3115.8480266859942,3103.6753308332013,12.172695852792913,0,-110,-456.91666666671244
2020-07-02 10:15:00,3119.525,-1.0,-0.0002804520906053435,1.0,-0.0002804520906053435,3116.129553778806,3104.0009116044716,12.128642174334345,0,-110,-360.66666666671244
2020-07-02 10:30:00,3121.8,1.0,0.0007290119007601742,-1.0,0.0007290119007601742,3116.519836470372,3104.3295880970586,12.190248373313352,0,-110,-610.9166666667224
2020-07-02 10:45:00,3124.133333333333,1.0,0.0007471528488550778,1.0,-0.0007471528488550778,3116.9879259340564,3104.6562517781244,12.331674155931978,-1,-120,-867.5833333333649
2020-07-02 11:00:00,3126.0,1.0,0.0005973206082540303,1.0,0.0005973206082540303,3117.506942605658,3104.9860407080782,12.520901897579733,0,-120,-1091.5833333333794
2020-07-02 11:15:00,3127.475,1.0,0.0004717377225793244,1.0,0.0004717377225793244,3118.0650508230888,3105.3238612652185,12.741189557870257,-1,-130,-1268.583333333373
2020-07-02 11:30:00,3127.1666666666665,-1.0,-9.859344468166925e-05,1.0,-9.859344468166925e-05,3118.5569092489336,3105.6405545535845,12.916354695349128,0,-130,-1228.5000000000318
2020-07-02 11:45:00,3126.9583333333335,-1.0,-6.662269571205544e-05,-1.0,-6.662269571205544e-05,3118.9947464256234,3105.9386192271536,13.056127198469767,0,-130,-1201.416666666738
2020-07-02 12:00:00,3127.0916666666667,1.0,4.2639036577497016e-05,1.0,-4.2639036577497016e-05,3119.388321617371,3106.214479795262,13.173841822108898,0,-130,-1218.7500000000555
2020-07-02 12:15:00,3126.5666666666666,-1.0,-0.0001679017219201279,1.0,-0.0001679017219201279,3119.6916077461024,3106.4451800783772,13.24642766772513,0,-130,-1150.5000000000437
2020-07-02 12:30:00,3141.141666666667,1.0,0.004650831052298061,1.0,0.004650831052298061,3120.884116931931,3106.962700595179,13.921416336752372,-1,-140,-3045.250000000029
2020-07-02 12:45:00,3143.0583333333334,1.0,0.0006099954572096585,1.0,0.0006099954572096585,3122.4729202909352,3107.656582169845,14.816338121090212,0,-140,-3313.583333333341
2020-07-02 13:00:00,3143.625,1.0,0.00018027523835867002,-1.0,0.00018027523835867002,3124.2579498310333,3108.4709535379307,15.786996293102675,0,-140,-3392.916666666666
2020-07-02 13:15:00,3142.741666666667,-1.0,-0.00028103144025327736,1.0,0.00028103144025327736,3125.9892046761374,3109.332152832167,16.657051843970294,0,-140,-3269.2500000000164
2020-07-02 13:30:00,3147.675,1.0,0.0015685238693068614,-1.0,0.0015685238693068614,3128.309833564815,3110.4329911215195,17.876842443295573,-1,-150,-3959.916666666746
2020-07-02 13:45:00,3151.133333333333,1.0,0.0010980914159707978,1.0,-0.0010980914159707978,3131.083872321276,3111.7601935677153,19.32367875356067,0,-150,-4478.666666666701
2020-07-02 14:00:00,3151.366666666667,1.0,7.404469129388395e-05,1.0,7.404469129388395e-05,3133.7537503477047,3113.1589388446546,20.594811503050096,0,-150,-4513.666666666737
2020-07-02 14:15:00,3144.2916666666665,-1.0,-0.002247581620143935,-1.0,-0.002247581620143935,3135.166087225588,3114.278401362471,20.887685863116985,0,-150,-3452.416666666696
2020-07-02 14:30:00,3138.7083333333335,-1.0,-0.0017772830822925922,-1.0,0.0017772830822925922,3135.6298463459566,3115.136515027418,20.493331318538367,-1,-160,-2614.9166666667006
2020-07-02 14:45:00,3133.5916666666667,-1.0,-0.0016315124600681846,-1.0,0.0016315124600681846,3135.3732183974134,3115.759945363702,19.613273033711266,0,-160,-1796.2500000000146
2020-07-02 15:00:00,3126.4416666666666,-1.0,-0.0022843338776150145,-1.0,0.0022843338776150145,3134.283672056609,3116.1095432993916,18.174128757217204,-1,-170,-652.2500000000227
2020-07-02 15:15:00,3126.641666666667,1.0,6.396844225701043e-05,-1.0,-6.396844225701043e-05,3133.3902997855803,3116.4398747273985,16.950425058181736,0,-170,-686.2500000000691
2020-07-02 15:30:00,3133.0583333333334,1.0,0.0020501522162947815,1.0,-0.0020501522162947815,3133.353352653422,3116.936108256527,16.417244396895057,-1,-180,-1777.083333333363
2020-07-02 15:45:00,3135.5583333333334,1.0,0.0007976241858387764,1.0,0.0007976241858387764,3133.5887765932057,3117.4695490628696,16.119227530336047,0,-180,-2227.083333333363
2020-07-02 16:00:00,3132.108333333333,-1.0,-0.0011008882673309208,1.0,-0.0011008882673309208,3133.435200459418,3117.876972306745,15.55822815267311,0,-180,-1606.083333333314
2020-07-02 16:15:00,3133.983333333333,1.0,0.0005984591849927012,-1.0,0.0005984591849927012,3133.490589305462,3118.3136316185487,15.176957686913283,0,-180,-1943.583333333314
2020-07-02 16:30:00,3134.6666666666665,1.0,0.00021801610746818119,1.0,-0.00021801610746818119,3133.6055756417654,3118.7425923552782,14.862983286487179,0,-180,-2066.583333333325
2020-07-02 16:45:00,3135.525,1.0,0.00027378216945373607,1.0,0.00027378216945373607,3133.785683570982,3119.16509061599,14.62059295499239,0,-180,-2221.0833333333685
2020-07-02 17:00:00,3135.325,-1.0,-6.378720590293712e-05,1.0,-6.378720590293712e-05,3133.9235800297483,3119.5534850150893,14.370095014659,0,-180,-2185.0833333333194
2020-07-02 17:15:00,3135.1583333333333,-1.0,-5.315911321219496e-05,1.0,-5.315911321219496e-05,3134.0277292907062,3119.9066229522705,14.121106338435766,0,-180,-2155.0833333333467
2020-07-02 17:30:00,3137.175,1.0,0.0006430355751151501,1.0,0.0006430355751151501,3134.292141970997,3120.2958549450827,13.996287025914171,0,-180,-2518.083333333385
2020-07-02 17:45:00,3139.525,1.0,0.0007488011565964144,1.0,0.0007488011565964144,3134.7264228923127,3120.724009533194,14.002413359118691,-1,-190,-2941.083333333291
2020-07-02 18:00:00,3136.141666666667,-1.0,-0.0010782388042029948,1.0,-0.0010782388042029948,3134.8418372829055,3121.061340275085,13.780497007820486,0,-190,-2298.249999999981
